concurso,dia,mes,ano,premio,num1,num2,num3,num4,num5,num6
2031,14,4,2018,3254601.23,18,23,37,39,50,55
2032,17,4,2018,5308080.78,6,14,19,20,39,53
2033,20,4,2018,9349630.55,10,18,33,38,40,43
2034,25,4,2018,2777651.27,6,7,13,17,22,56
2035,28,4,2018,14510533.22,30,35,36,38,49,52
2036,2,5,2018,18189847.7,7,8,19,23,27,58
2037,5,5,2018,23342740.19,14,16,23,30,45,60
2038,8,5,2018,26744923.97,6,25,26,35,38,40
2039,10,5,2018,44786421.27,6,12,22,28,31,44
2040,12,5,2018,51290263.54,6,9,41,54,56,58
2041,16,5,2018,58932070.38,10,12,22,25,42,54
2042,19,5,2018,2987466.44,14,22,29,32,33,35
2043,23,5,2018,6087756.99,21,38,53,56,57,58
2044,26,5,2018,24641743.07,7,14,47,54,56,60
2045,30,5,2018,29066470.84,15,25,27,45,46,50
2046,2,6,2018,2526861.75,3,6,11,27,28,46
2047,6,6,2018,5616883.91,1,18,19,29,44,54
2048,9,6,2018,9409463.36,10,19,26,35,38,39
2049,13,6,2018,24258030.47,10,19,27,31,51,53
2050,16,6,2018,28999862.98,8,31,32,33,38,50
2051,20,6,2018,33725171.79,1,5,6,37,44,53
2052,23,6,2018,38510236.84,50,51,56,57,58,59
2053,27,6,2018,2068827.88,12,22,27,37,40,55
2054,30,6,2018,17174516.94,4,7,12,22,26,39
2055,3,7,2018,19530209.77,6,25,35,43,46,53
2056,5,7,2018,23155036.03,18,22,29,34,36,47
2057,7,7,2018,26722348.27,10,13,20,37,38,54
2058,11,7,2018,31279809.85,4,19,23,29,56,59
2059,14,7,2018,49363979.62,4,5,36,40,44,56
2060,18,7,2018,56029903.37,8,9,11,25,39,41
2061,21,7,2018,63855146.65,33,36,40,44,45,54
2062,25,7,2018,73450153.75,8,10,15,23,25,34
2063,28,7,2018,2867828.7,6,10,19,24,25,29
2064,1,8,2018,24852796.86,10,14,36,53,55,60
2065,4,8,2018,29921018.95,4,11,20,30,37,43
2066,8,8,2018,35155103.28,6,25,27,35,45,55
2067,11,8,2018,3032010.41,2,11,13,26,32,59
2068,14,8,2018,5093935.07,3,5,9,40,42,47
2069,16,8,2018,19225577.56,3,17,34,35,40,48
2070,18,8,2018,23191475.97,5,26,27,34,42,48
2071,22,8,2018,27768582.95,24,33,34,35,46,60
2072,25,8,2018,33066374.91,10,12,13,20,22,54
2073,29,8,2018,38506447.56,12,15,18,30,52,55
2074,1,9,2018,44655082.66,8,18,23,37,42,58
2075,5,9,2018,19815375.66,7,9,23,33,57,59
2076,8,9,2018,23405346.1,5,6,12,15,22,43
2077,12,9,2018,27758694.68,13,16,26,35,37,39
2078,15,9,2018,2817514.15,2,11,15,30,36,39
2079,18,9,2018,14977664.94,1,2,14,37,55,58
2080,20,9,2018,18010447.03,10,22,40,46,55,58
2081,22,9,2018,21763750.54,13,18,35,40,41,42
2082,26,9,2018,2420701.1,6,25,33,42,48,49
2083,29,9,2018,2699258.48,1,18,19,33,56,60
2084,3,10,2018,14932202.45,7,20,26,37,38,39
2085,6,10,2018,19218427.31,12,21,25,37,38,49
2086,10,10,2018,23380026.68,4,35,43,46,47,53
2087,13,10,2018,27364769.44,2,18,19,23,34,53
2088,17,10,2018,2526635.0,3,14,24,27,38,56
2089,20,10,2018,14026432.08,5,10,32,38,48,49
2090,23,10,2018,16563354.06,8,11,18,37,40,51
2091,25,10,2018,20024894.84,10,11,12,37,38,59
2092,27,10,2018,2418938.4,11,13,15,17,22,27
2093,31,10,2018,5262116.11,8,14,27,34,52,54
2094,3,11,2018,17652712.2,4,16,19,31,33,44
2095,7,11,2018,22088650.3,16,29,35,43,49,56
2096,10,11,2018,27180430.89,6,11,13,19,24,51
2097,14,11,2018,32589388.72,9,24,28,45,49,51
2098,17,11,2018,37805495.92,2,8,18,27,38,60
2099,21,11,2018,60511157.87,5,15,20,27,30,58
2100,24,11,2018,69186484.11,1,10,11,13,35,49
2101,28,11,2018,2586019.52,2,8,18,37,56,58
2102,1,12,2018,6136007.75,4,6,17,34,51,57
2103,4,12,2018,8710512.49,3,13,40,44,46,50
2104,6,12,2018,25324918.26,2,10,12,27,45,56
2105,8,12,2018,29793024.64,11,13,16,24,31,46
2106,12,12,2018,35176471.32,3,27,36,39,40,43
2107,15,12,2018,41402855.76,8,38,44,50,56,60
2108,18,12,2018,45845920.47,19,22,29,41,44,59
2109,20,12,2018,135838889.05,4,12,16,34,44,49
2110,31,12,2018,302536382.72,5,10,12,18,25,33
2111,2,1,2019,1247754.69,1,41,44,46,54,58
2112,5,1,2019,4312684.25,17,39,43,46,52,53
2113,9,1,2019,7834293.88,11,14,21,25,46,50
2114,12,1,2019,19917929.17,17,25,30,35,42,57
2115,15,1,2019,23147777.55,4,19,27,35,40,44
2116,17,1,2019,27296435.12,1,9,19,21,34,54
2117,19,1,2019,32229209.46,4,28,29,30,43,52
2118,23,1,2019,37902607.11,11,12,20,40,41,46
2119,26,1,2019,15932005.75,19,21,26,31,42,49
2120,30,1,2019,19834810.62,13,20,24,25,38,41
2121,2,2,2019,24666686.76,8,10,17,29,37,40
2122,6,2,2019,2691007.02,3,11,15,21,27,49
2123,9,2,2019,6151484.68,14,15,47,50,56,59
2124,13,2,2019,21431176.83,2,11,20,31,43,47
2125,16,2,2019,26392497.79,1,31,44,46,53,58
2126,20,2,2019,31504492.15,7,12,24,27,39,58
2127,23,2,2019,37412155.6,1,7,28,30,44,46
2128,26,2,2019,41753647.06,11,16,24,46,54,55
2129,28,2,2019,63951940.16,6,12,31,32,46,60
2130,2,3,2019,71818978.53,13,16,36,53,54,55
2131,6,3,2019,78938208.62,2,3,6,18,20,28
2132,9,3,2019,3134017.09,5,18,30,35,39,60
2133,13,3,2019,6599683.59,19,20,26,51,52,57
2134,16,3,2019,27313901.3,6,21,34,46,54,59
2135,20,3,2019,32689083.52,9,23,28,40,48,59
2136,23,3,2019,3010737.98,1,8,11,22,30,35
2137,27,3,2019,6040076.83,1,2,11,12,34,49
2138,30,3,2019,9975105.74,4,13,14,21,30,34
2139,3,4,2019,26401819.43,14,23,29,41,57,58
2140,6,4,2019,32006503.13,17,20,26,36,42,54
2141,10,4,2019,37916725.5,10,11,17,19,37,41
2142,13,4,2019,44560265.75,7,40,44,50,52,57
2143,17,4,2019,51857366.14,2,12,35,51,57,58
2144,20,4,2019,79937877.7,7,16,21,33,55,60
2145,24,4,2019,91678314.54,6,8,28,51,53,59
2146,27,4,2019,107627872.22,16,18,31,39,42,44
2147,2,5,2019,127004551.65,17,19,37,41,42,49
2148,4,5,2019,147542893.55,8,15,32,33,58,59
2149,8,5,2019,242415370.56,21,23,37,44,46,48
2150,11,5,2019,289420865.0,23,24,26,38,42,49
2151,15,5,2019,3471496.94,2,14,18,29,36,38
2152,18,5,2019,7471320.38,26,29,36,49,50,59
2153,22,5,2019,11825289.36,8,13,28,31,32,33
2154,25,5,2019,42302182.71,7,25,41,47,50,53
2155,29,5,2019,48100647.44,2,6,27,37,44,47
2156,1,6,2019,54961340.62,1,6,23,26,39,49
2157,5,6,2019,62364593.11,31,33,34,35,39,48
2158,8,6,2019,70943146.49,9,27,35,45,46,59
2159,12,6,2019,103062063.53,14,26,35,38,45,53
2160,15,6,2019,113537844.31,1,19,46,47,49,53
2161,19,6,2019,124209628.25,8,9,10,24,42,44
2162,22,6,2019,2854890.61,11,16,22,30,34,42
2163,26,6,2019,6044795.82,8,18,20,24,36,45
2164,29,6,2019,29761158.96,16,17,25,47,48,58
2165,3,7,2019,35218398.02,5,37,43,49,54,56
2166,6,7,2019,3170919.23,3,19,34,44,56,58
2167,9,7,2019,5130274.8,27,37,38,43,45,54
2168,11,7,2019,8177021.67,1,4,25,27,29,37
2169,13,7,2019,12759137.05,7,34,45,51,54,59
2170,17,7,2019,16973996.11,10,21,24,36,38,51
2171,20,7,2019,21978571.91,12,13,19,36,44,55
2172,24,7,2019,2647404.63,9,24,28,37,43,57
2173,27,7,2019,6019424.06,2,9,42,44,48,50
2174,31,7,2019,21565438.38,10,15,34,36,56,60
2175,3,8,2019,26848778.98,7,25,32,43,53,55
2176,6,8,2019,30505746.02,8,23,25,39,43,44
2177,8,8,2019,2419882.57,9,11,14,31,48,51
2178,10,8,2019,5322631.02,2,16,21,42,50,56
2179,14,8,2019,20015946.48,2,13,24,35,50,54
2180,17,8,2019,24964336.79,10,12,16,21,28,38
2181,21,8,2019,29992295.27,1,8,19,33,36,48
2182,24,8,2019,35648074.87,19,22,39,46,47,59
2183,28,8,2019,41460901.74,13,26,30,34,43,51
2184,31,8,2019,65545159.82,15,36,45,51,52,59
2185,4,9,2019,73263025.8,9,18,19,22,42,47
2186,9,9,2019,82828325.78,12,18,19,27,41,46
2187,11,9,2019,92102746.61,10,11,16,21,46,50
2188,14,9,2019,105570573.43,2,17,21,28,51,60
2189,18,9,2019,120085143.97,4,11,16,22,29,33
2190,21,9,2019,39320939.03,5,9,20,25,35,53
2191,24,9,2019,43258437.8,4,8,26,33,46,53
2192,26,9,2019,2547271.23,7,16,37,53,57,59
2193,28,9,2019,5698505.42,7,8,22,27,29,42
2194,2,10,2019,14088559.55,8,16,20,21,31,34
2195,5,10,2019,18905966.69,14,24,32,38,46,53
2196,9,10,2019,23966764.2,1,25,27,28,41,56
2197,14,10,2019,29738161.42,3,11,29,35,44,57
2198,16,10,2019,34615569.28,1,11,34,36,44,56
2199,19,10,2019,17954178.62,15,23,30,35,38,44
2200,22,10,2019,20926952.62,11,15,28,36,43,55
2201,24,10,2019,24749652.29,3,13,23,41,49,53
2202,26,10,2019,29330473.9,11,29,37,38,43,60
2203,30,10,2019,34518944.88,17,34,46,49,50,57
2204,4,11,2019,55224861.21,1,28,29,32,35,56
2205,6,11,2019,61429947.73,12,21,28,37,42,57
2206,9,11,2019,2950094.24,6,27,38,42,45,57
2207,13,11,2019,6535428.48,6,10,11,43,53,55
2208,16,11,2019,10087126.71,16,25,30,40,45,49
2209,20,11,2019,26567458.66,22,25,28,32,33,47
2210,23,11,2019,32024497.14,11,17,24,25,33,34
2211,27,11,2019,37697679.24,27,36,40,41,44,54
2212,30,11,2019,44053920.91,23,26,51,52,53,58
2213,4,12,2019,51119263.33,5,7,10,32,46,60
2214,7,12,2019,20884230.04,4,10,18,30,34,47
2215,11,12,2019,25588866.49,1,19,21,23,33,43
2216,14,12,2019,31185223.61,10,24,42,43,48,49
2217,17,12,2019,35055609.49,10,14,16,30,32,36
2218,19,12,2019,40059665.22,6,16,22,38,48,52
2219,21,12,2019,110640988.95,8,28,36,45,57,59
2220,31,12,2019,304213838.64,3,35,38,40,57,58
2221,4,1,2020,2558901.74,5,23,34,45,56,57
2222,8,1,2020,5692602.45,13,14,29,30,48,59
2223,11,1,2020,9638420.62,2,26,40,42,49,56
2224,15,1,2020,22276448.91,16,23,32,50,52,58
2225,18,1,2020,27369478.22,1,32,37,44,46,47
2226,21,1,2020,31025992.58,2,4,7,16,30,38
2227,23,1,2020,35636168.29,6,9,12,27,32,57
2228,25,1,2020,41053695.02,9,19,23,32,39,45
2229,29,1,2020,63177897.14,6,11,29,40,41,58
2230,1,2,2020,71624488.16,7,17,26,39,56,60
2231,5,2,2020,80801905.85,4,13,25,40,53,57
2232,8,2,2020,91897849.01,7,8,31,34,38,47
2233,12,2,2020,104250368.91,4,6,32,35,41,45
2234,15,2,2020,153469457.33,4,21,27,29,42,47
2235,19,2,2020,170414041.17,14,18,30,35,55,57
2236,22,2,2020,190088866.94,7,20,38,43,45,53
2237,27,2,2020,211652717.74,11,20,27,28,53,60
2238,29,2,2020,3183543.0,11,36,45,55,57,58
2239,4,3,2020,48379553.86,7,27,31,39,45,46
2240,7,3,2020,55788040.76,7,9,10,19,25,58
2241,10,3,2020,1941983.9,1,13,18,26,40,56
2242,12,3,2020,4810288.96,5,9,18,24,25,42
2243,14,3,2020,8392895.64,14,18,28,35,38,54
2244,18,3,2020,12147334.8,3,5,11,34,37,42
2245,21,3,2020,15186785.88,11,14,15,18,33,34
2246,25,3,2020,1239864.34,5,9,24,27,33,46
2247,28,3,2020,2834266.14,1,42,44,47,48,53
2248,1,4,2020,4906932.9,9,15,20,29,30,42
2249,4,4,2020,8131697.06,4,9,31,47,49,53
2250,8,4,2020,10768654.46,27,33,39,52,57,58
2251,11,4,2020,13421030.49,5,15,22,26,54,58
2252,15,4,2020,16489704.97,1,17,30,37,46,50
2253,18,4,2020,20002495.57,31,32,33,39,52,55
2254,22,4,2020,32702767.79,4,9,24,44,47,56
2255,25,4,2020,37010278.58,15,20,39,41,49,57
2256,29,4,2020,41961050.91,9,10,30,37,47,54
2257,2,5,2020,46867597.63,18,21,30,31,34,51
2258,5,5,2020,50925973.03,1,5,7,14,23,26
2259,7,5,2020,71651016.29,20,27,41,54,56,58
2260,9,5,2020,79280446.23,12,14,34,35,37,47
2261,13,5,2020,88646317.02,7,23,26,27,29,51
2262,16,5,2020,101195308.3,7,8,14,23,30,46
2263,20,5,2020,2655819.54,9,24,33,43,49,57
2264,23,5,2020,28424765.11,2,3,8,19,29,37
2265,27,5,2020,33201656.55,14,20,23,39,46,50
2266,30,5,2020,39159544.26,10,23,31,37,58,59
2267,3,6,2020,45553191.42,20,32,33,48,49,53
2268,6,6,2020,3158514.56,4,13,23,28,30,52
2269,10,6,2020,21511693.98,1,11,14,23,29,55
2270,13,6,2020,26039212.97,14,16,38,39,41,48
2271,17,6,2020,31287703.61,6,10,27,28,41,52
2272,20,6,2020,37260986.05,2,5,11,24,41,49
2273,24,6,2020,43269740.25,15,16,20,38,40,58
2274,27,6,2020,18148340.83,8,11,17,33,40,55
2275,1,7,2020,22220008.99,2,4,25,36,50,53
2276,4,7,2020,27323557.62,5,15,18,27,49,57
2277,8,7,2020,32568253.95,10,22,23,37,53,60
2278,11,7,2020,39002367.76,8,17,34,37,43,45
2279,14,7,2020,43234926.1,5,12,14,20,27,28
2280,16,7,2020,19414052.44,28,29,31,50,58,59
2281,18,7,2020,23611345.48,14,27,35,40,50,55
2282,22,7,2020,28456665.08,12,27,30,36,45,52
2283,25,7,2020,2977939.24,4,24,37,43,59,60
2284,29,7,2020,17931857.56,4,10,12,14,36,46
2285,1,8,2020,22646687.38,1,7,10,12,33,42
2286,5,8,2020,2905011.81,9,21,30,41,42,43
2287,8,8,2020,6699522.84,2,4,6,29,41,56
2288,11,8,2020,9101162.4,2,26,35,39,40,56
2289,13,8,2020,23126358.55,6,9,34,37,38,45
2290,15,8,2020,27551989.23,5,18,36,44,57,60
2291,19,8,2020,32942212.09,12,26,31,36,37,49
2292,22,8,2020,39230164.19,6,16,18,33,42,57
2293,26,8,2020,45738828.97,1,2,10,37,42,48
2294,29,8,2020,72530802.23,9,15,20,33,41,43
2295,2,9,2020,82386315.18,6,13,26,28,35,41
2296,5,9,2020,94320893.96,1,6,21,29,36,59
2297,9,9,2020,2502037.19,20,22,35,40,41,59
2298,12,9,2020,6032170.56,13,17,21,31,41,49
2299,15,9,2020,27154067.32,2,3,19,40,44,60
2300,17,9,2020,31289910.51,9,21,37,39,43,54
2301,19,9,2020,36675402.78,17,18,35,36,47,52
2302,23,9,2020,43030587.25,18,22,25,27,43,44
2303,26,9,2020,50738496.78,3,7,17,20,48,50
2304,30,9,2020,78511094.25,12,21,29,54,56,57
2305,3,10,2020,89518834.75,7,16,22,38,55,57
2306,7,10,2020,103029826.38,3,19,28,33,57,58
2307,10,10,2020,3459972.23,16,33,38,46,53,55
2308,14,10,2020,6648106.25,9,13,26,38,58,60
2309,17,10,2020,24946942.36,9,11,29,30,33,60
2310,20,10,2020,28231681.13,13,17,28,29,42,53
2311,22,10,2020,32824904.54,3,5,9,35,43,60
2312,24,10,2020,38492764.36,3,27,39,46,47,60
2313,28,10,2020,45084336.78,3,20,26,45,49,58
2314,31,10,2020,53047796.53,6,7,28,42,45,49
2315,4,11,2020,21780010.44,1,10,17,26,30,53
2316,7,11,2020,27695638.77,2,11,43,49,52,56
2317,11,11,2020,33850396.0,3,8,30,33,35,48
2318,14,11,2020,41054215.42,28,44,52,54,58,60
2319,18,11,2020,67176238.41,6,17,25,35,40,49
2320,21,11,2020,76128023.58,6,30,35,39,42,48
2321,25,11,2020,3036906.71,14,25,28,41,43,46
2322,28,11,2020,3316988.79,2,5,10,29,34,41
2323,2,12,2020,6914220.24,20,27,35,39,50,59
2324,5,12,2020,26354348.85,2,16,19,31,43,60
2325,8,12,2020,29756461.46,33,34,37,46,52,60
2326,10,12,2020,34388754.51,10,16,27,34,36,57
2327,12,12,2020,39991654.06,30,37,45,54,57,58
2328,16,12,2020,46158552.23,8,11,14,39,48,53
2329,19,12,2020,53597504.54,12,14,28,42,45,55
2330,31,12,2020,325250216.44,17,20,22,35,41,42
2331,2,1,2021,931014.47,11,13,16,36,53,57
2332,6,1,2021,3866325.36,12,33,35,36,44,52
2333,9,1,2021,7647917.37,9,16,31,41,53,55
2334,13,1,2021,11854874.71,4,13,20,22,25,60
2335,16,1,2021,11884255.98,9,18,23,42,47,49
2336,20,1,2021,16400489.52,8,10,20,27,28,50
2337,23,1,2021,21898260.37,2,9,34,49,51,55
2338,26,1,2021,1692823.18,8,21,23,34,42,47
2339,28,1,2021,15757856.01,4,18,29,47,48,59
2340,30,1,2021,19883105.32,16,21,28,41,49,51
2341,3,2,2021,25099868.34,4,9,31,32,42,46
2342,6,2,2021,3316650.89,17,20,24,27,40,60
2343,10,2,2021,7025600.31,4,31,42,45,49,56
2344,13,2,2021,24888687.84,11,17,25,38,52,57
2345,17,2,2021,29042762.29,7,16,19,22,28,55
2346,20,2,2021,35336751.66,3,4,11,40,42,58
2347,24,2,2021,41723252.74,8,9,17,30,58,60
2348,27,2,2021,49341885.2,2,3,7,48,51,54
2349,3,3,2021,2780964.58,5,10,25,32,49,54
2350,6,3,2021,21838152.59,25,28,29,34,41,45
2351,10,3,2021,26819270.36,19,22,35,41,47,49
2352,13,3,2021,32702152.11,9,17,38,41,49,55
2353,17,3,2021,38714021.01,3,19,34,41,48,53
2354,20,3,2021,45559576.5,6,18,25,30,42,54
2355,24,3,2021,22066933.07,7,30,31,41,50,56
2356,27,3,2021,27070907.55,3,10,25,36,51,58
2357,31,3,2021,2714550.43,19,28,30,34,40,51
2358,3,4,2021,5595975.25,5,9,11,16,43,57
2359,6,4,2021,18565052.11,31,32,39,42,43,51
2360,8,4,2021,22442588.36,10,15,21,24,29,45
2361,10,4,2021,27266869.79,14,21,22,29,35,46
2362,14,4,2021,32995433.41,3,20,22,32,35,50
2363,17,4,2021,40076100.78,6,14,24,34,39,58
2364,22,4,2021,18093444.77,20,33,42,44,51,56
2365,24,4,2021,22515609.47,1,17,28,37,44,50
2366,28,4,2021,27791608.55,4,27,33,35,38,41
2367,30,4,2021,32459579.35,5,23,29,34,53,60
2368,4,5,2021,37429107.24,4,7,13,25,36,58
2369,6,5,2021,16520136.74,4,9,17,19,37,60
2370,8,5,2021,21184980.91,7,31,37,42,44,56
2371,12,5,2021,26723268.11,4,15,30,36,39,48
2372,15,5,2021,33375629.41,3,19,25,44,46,57
2373,19,5,2021,40188006.27,23,24,26,44,49,60
2374,22,5,2021,68319310.42,12,13,25,37,39,41
2375,26,5,2021,79590065.5,2,6,44,46,53,58
2376,29,5,2021,94682879.26,12,14,17,18,19,22
2377,2,6,2021,3302147.03,5,18,29,35,43,44
2378,5,6,2021,7379881.13,11,37,38,41,49,54
2379,9,6,2021,36180172.96,2,8,26,32,46,56
2380,12,6,2021,43258691.06,11,16,20,24,39,53
2381,16,6,2021,3092501.87,7,23,32,41,42,47
2382,19,6,2021,7098061.76,6,9,19,38,53,55
2383,23,6,2021,2783717.0,13,15,16,20,40,41
2384,26,6,2021,15563083.34,9,13,22,25,26,31
2385,29,6,2021,18160423.87,12,24,32,37,43,60
2386,1,7,2021,21839458.94,11,13,16,35,49,50
2387,3,7,2021,26766184.04,8,26,30,31,38,48
2388,7,7,2021,32919886.46,8,30,33,37,45,48
2389,10,7,2021,55677317.71,16,30,37,39,40,51
2390,14,7,2021,64817227.15,9,13,20,22,32,56
2391,17,7,2021,76237205.1,5,8,13,27,36,50
2392,21,7,2021,3020168.99,11,15,23,25,34,53
2393,24,7,2021,7160329.36,26,27,28,32,38,51
2394,28,7,2021,31571809.53,5,16,25,36,42,44
2395,31,7,2021,38386256.33,4,11,12,44,45,57
2396,4,8,2021,45757672.77,2,3,25,39,42,49
2397,7,8,2021,54614721.42,6,14,20,39,46,48
2398,10,8,2021,60902054.13,8,17,30,36,54,59
2399,12,8,2021,23081763.93,27,35,42,44,51,52
2400,14,8,2021,27823722.22,9,21,25,26,36,53
2401,18,8,2021,33732342.14,8,11,13,33,38,48
2402,21,8,2021,40953827.42,6,22,25,29,30,60
2403,25,8,2021,2949333.95,10,12,14,32,33,34
2404,28,8,2021,22470410.9,1,19,35,40,47,54
2405,1,9,2021,27603547.93,21,38,48,49,53,59
2406,4,9,2021,34000251.0,8,12,29,43,54,60
2407,8,9,2021,39214037.44,13,17,31,43,54,55
2408,11,9,2021,46317095.04,4,29,30,38,43,57
2409,15,9,2021,19677953.62,2,29,39,49,52,58
2410,18,9,2021,25006279.28,7,10,27,35,43,59
2411,22,9,2021,2911303.81,7,26,29,34,43,44
2412,25,9,2021,6935302.38,9,16,34,36,49,60
2413,28,9,2021,9475739.63,3,22,37,40,41,48
2414,30,9,2021,24318156.63,4,5,6,14,29,38
2415,2,10,2021,29393937.79,10,12,26,29,35,60
2416,6,10,2021,35714240.27,6,7,11,26,37,57
2417,9,10,2021,3636047.8,3,7,10,11,27,46
2418,13,10,2021,6749009.06,2,11,19,27,57,60
2419,16,10,2021,11509541.3,10,35,43,48,50,53
2420,19,10,2021,17279968.84,5,8,29,39,44,60
2421,21,10,2021,21544806.83,2,3,32,35,48,57
2422,23,10,2021,26878866.26,2,7,10,20,30,46
2423,27,10,2021,32977458.15,16,18,38,48,51,60
2424,30,10,2021,57100491.99,3,16,17,37,38,53
2425,3,11,2021,65076031.99,10,31,38,46,49,54
2426,6,11,2021,76603928.34,5,11,24,27,32,57
2427,10,11,2021,90907066.95,3,19,25,37,44,56
2428,13,11,2021,3662283.5,3,9,25,28,29,39
2429,17,11,2021,33113631.63,11,37,53,55,56,60
2430,20,11,2021,39690444.5,19,26,39,45,46,56
2431,24,11,2021,3016259.01,8,11,22,25,26,36
2432,27,11,2021,6918076.69,7,29,38,40,44,52
2433,1,12,2021,11008240.88,8,9,32,52,53,57
2434,4,12,2021,30465573.56,1,2,14,28,40,51
2435,7,12,2021,34440791.34,5,22,30,32,33,36
2436,9,12,2021,39405657.46,5,15,28,32,38,54
2437,11,12,2021,2978252.29,1,19,41,46,48,55
2438,15,12,2021,6549381.39,4,11,19,25,37,55
2439,18,12,2021,93986574.37,2,8,34,38,47,51
2440,31,12,2021,378124727.48,12,15,23,32,33,46
2441,5,1,2022,2774216.16,9,41,42,46,47,54
2442,8,1,2022,6445978.98,2,7,9,25,41,49
2443,12,1,2022,10518795.14,1,5,12,13,17,31
2444,15,1,2022,11886391.96,15,17,20,35,37,43
2445,19,1,2022,16336473.72,11,25,32,37,47,56
2446,22,1,2022,21967067.62,1,13,27,41,51,58
2447,25,1,2022,25693704.42,13,19,29,42,49,52
2448,27,1,2022,30710743.7,18,30,32,35,40,48
2449,29,1,2022,36777767.1,14,20,21,31,49,52
2450,2,2,2022,20289204.34,2,6,11,15,17,39
2451,5,2,2022,26422347.01,13,26,31,46,51,60
2452,9,2,2022,3070469.13,8,10,51,56,57,58
2453,12,2,2022,7195264.4,10,14,15,24,34,44
2454,16,2,2022,25302046.31,9,14,22,24,44,47
2455,19,2,2022,31509244.82,21,38,50,53,56,59
2456,22,2,2022,36149229.74,28,34,40,41,52,55
2457,24,2,2022,42061607.16,10,19,46,47,49,50
2458,26,2,2022,49781142.9,15,40,44,45,47,51
2459,3,3,2022,78988925.51,15,24,33,49,53,59
2460,5,3,2022,91706759.32,16,17,18,28,35,47
2461,9,3,2022,109276280.24,8,11,16,21,32,37
2462,12,3,2022,130476737.46,3,16,23,41,45,57
2463,16,3,2022,156987854.95,11,16,31,37,42,51
2464,19,3,2022,189381872.36,2,7,24,43,52,56
2465,23,3,2022,79564984.88,3,8,23,29,53,54
2466,26,3,2022,91749995.68,2,3,13,20,53,54
2467,30,3,2022,105826742.35,1,10,19,34,35,45
2468,2,4,2022,122627171.8,22,35,41,42,53,57
2469,6,4,2022,39673720.61,5,28,30,38,52,55
2470,9,4,2022,48208361.37,8,33,40,42,48,51
2471,13,4,2022,57457043.28,8,23,29,30,36,55
2472,16,4,2022,66733761.74,5,13,18,23,35,36
2473,20,4,2022,3725738.29,15,18,28,42,55,60
2474,23,4,2022,30586951.42,22,30,38,39,49,56
2475,26,4,2022,35156602.17,1,40,44,45,58,60
2476,28,4,2022,41256708.63,2,7,32,46,49,55
2477,30,4,2022,49142626.01,20,33,37,38,49,50
2478,4,5,2022,58922844.33,2,17,23,28,39,46
2479,7,5,2022,4456908.1,10,15,17,20,21,35
2480,11,5,2022,26931702.0,4,6,9,31,50,56
2481,14,5,2022,35165631.15,1,8,21,27,36,37
2482,18,5,2022,43072091.08,1,32,35,44,45,57
2483,21,5,2022,52957011.78,20,34,38,40,49,54
2484,25,5,2022,89629968.88,11,14,36,41,54,59
2485,28,5,2022,105695165.13,5,12,32,38,47,60
2486,31,5,2022,117557270.98,8,9,17,19,33,56
2487,2,6,2022,3681934.22,23,36,42,48,54,58
2488,4,6,2022,3941676.88,17,31,34,40,56,57
2489,8,6,2022,34313545.28,3,10,13,25,41,42
2490,11,6,2022,42154159.81,11,16,17,41,46,59
2491,15,6,2022,50349405.0,22,29,38,43,48,53
2492,18,6,2022,58926651.64,10,30,31,33,42,52
2493,22,6,2022,68374657.73,4,9,37,43,44,56
2494,25,6,2022,78763087.85,1,4,10,22,53,54
2495,28,6,2022,31664380.64,8,12,14,30,33,41
2496,30,6,2022,36672289.48,7,26,31,38,46,58
2497,2,7,2022,43541372.7,5,14,23,46,48,52
2498,6,7,2022,51830706.79,9,12,26,29,46,47
2499,9,7,2022,21692427.8,11,19,38,47,56,59
2500,13,7,2022,27485274.0,5,16,25,32,39,55
2501,16,7,2022,3899470.54,11,27,32,40,58,59
2502,20,7,2022,8248378.04,16,20,21,39,44,55
2503,23,7,2022,13748083.57,3,14,16,38,43,45
2504,27,7,2022,17766858.97,14,33,41,42,44,55
2505,30,7,2022,24271229.51,3,5,19,26,43,51
2506,2,8,2022,2239676.89,21,22,29,34,40,44
2507,4,8,2022,5543989.92,4,6,12,34,35,53
2508,6,8,2022,3435428.42,41,45,48,51,53,58
2509,10,8,2022,20074834.59,8,37,39,50,59,60
2510,13,8,2022,26680622.68,8,13,25,32,44,57
2511,17,8,2022,3191408.35,4,10,15,39,41,49
2512,20,8,2022,7821502.9,7,10,34,47,49,52
2513,24,8,2022,12561383.62,13,19,21,35,46,50
2514,27,8,2022,33953898.66,5,15,24,34,45,52
2515,31,8,2022,40890828.4,3,12,19,41,45,54
2516,3,9,2022,49384545.61,8,17,49,51,52,53
2517,8,9,2022,57698210.35,1,5,6,16,22,39
2518,10,9,2022,65865634.54,3,22,23,44,53,60
2519,13,9,2022,98323155.1,3,8,20,36,38,57
2520,15,9,2022,110015734.03,2,17,22,41,58,60
2521,17,9,2022,124667917.23,23,28,33,38,55,59
2522,21,9,2022,144922165.99,4,5,25,32,39,40
2523,24,9,2022,169218785.1,1,10,27,36,37,45
2524,28,9,2022,267006265.85,3,20,22,37,41,43
2525,1,10,2022,317853788.54,4,13,21,26,47,51
2526,5,10,2022,4234172.81,2,16,24,38,43,59
2527,8,10,2022,10242650.28,8,19,29,38,48,56
2528,13,10,2022,16470907.98,4,15,22,53,56,60
